,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
run_1159,27.0,130.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_1160,27.0,131.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_1161,27.0,132.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1162,27.0,133.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1163,27.0,134.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1164,27.0,135.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_1165,27.0,136.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1166,27.0,137.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1167,27.0,138.0,74.0,True,False,78.0,0.4566097477439145,4.0,0.9487179487179487
run_1168,27.0,139.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_1169,27.0,140.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_1170,27.0,141.0,77.0,False,True,1000.0,4.317124741065786e-05,923.0,0.077
run_1171,27.0,142.0,78.0,True,False,88.0,0.41294967113388814,10.0,0.8863636363636364
run_1172,27.0,143.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_1173,27.0,144.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1174,27.0,145.0,81.0,True,False,81.0,0.4430479816261725,0.0,1.0
run_1175,27.0,146.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_1176,27.0,147.0,83.0,True,False,91.0,0.40068465295154054,8.0,0.9120879120879121
run_1177,27.0,148.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_1178,27.0,149.0,85.0,True,False,85.0,0.4255901233886546,0.0,1.0
run_1179,27.0,150.0,86.0,True,False,86.0,0.421334222154768,0.0,1.0
run_1180,27.0,151.0,87.0,True,False,95.0,0.38489607889348454,8.0,0.9157894736842105
run_1181,27.0,152.0,88.0,True,False,88.0,0.41294967113388814,0.0,1.0
run_1182,27.0,153.0,89.0,True,False,101.0,0.3623720178604969,12.0,0.8811881188118812
run_1183,27.0,154.0,90.0,True,False,90.0,0.4047319726783238,0.0,1.0
run_1184,27.0,155.0,91.0,False,True,1000.0,4.317124741065786e-05,909.0,0.091
run_1185,27.0,156.0,92.0,True,False,92.0,0.3966778064220251,0.0,1.0
run_1186,27.0,157.0,93.0,True,False,93.0,0.39271102835780486,0.0,1.0
run_1187,27.0,158.0,94.0,True,False,94.0,0.3887839180742268,0.0,1.0
run_1188,27.0,159.0,95.0,True,False,107.0,0.34116606151404244,12.0,0.8878504672897196
run_1189,27.0,160.0,96.0,True,False,96.0,0.38104711810454966,0.0,1.0
run_1190,27.0,161.0,97.0,True,False,97.0,0.37723664692350417,0.0,1.0
run_1191,27.0,162.0,98.0,True,False,108.0,0.337754400898902,10.0,0.9074074074074074
run_1192,27.0,163.0,99.0,True,False,99.0,0.36972963764972644,0.0,1.0
run_1193,27.0,164.0,100.0,True,False,110.0,0.33103308832101386,10.0,0.9090909090909091
run_1194,27.0,165.0,101.0,True,False,111.0,0.3277227574378037,10.0,0.9099099099099099
run_1195,27.0,166.0,102.0,True,False,110.0,0.33103308832101386,8.0,0.9272727272727272
run_1196,27.0,167.0,103.0,True,False,119.0,0.30240443566902153,16.0,0.865546218487395
run_1197,27.0,168.0,104.0,True,False,118.0,0.3054590259283046,14.0,0.8813559322033898
run_1198,27.0,169.0,105.0,True,False,119.0,0.30240443566902153,14.0,0.8823529411764706
run_1199,27.0,170.0,106.0,True,False,120.0,0.2993803913123313,14.0,0.8833333333333333
run_1200,27.0,171.0,107.0,True,False,117.0,0.30854447063465107,10.0,0.9145299145299145
run_1201,27.0,172.0,108.0,True,False,118.0,0.3054590259283046,10.0,0.9152542372881356
run_1202,27.0,173.0,109.0,True,False,129.0,0.2734891510222162,20.0,0.8449612403100775
run_1203,27.0,174.0,110.0,True,False,122.0,0.2934227215252159,12.0,0.9016393442622951
run_1204,27.0,175.0,111.0,True,False,131.0,0.2680467169168741,20.0,0.8473282442748091
run_1205,27.0,176.0,112.0,True,False,136.0,0.2549097606963093,24.0,0.8235294117647058
run_1206,27.0,177.0,113.0,True,False,133.0,0.2627125872502283,20.0,0.849624060150376
run_1207,27.0,178.0,114.0,True,False,134.0,0.26008546137772603,20.0,0.8507462686567164
run_1208,27.0,179.0,115.0,True,False,135.0,0.25748460676394874,20.0,0.8518518518518519
run_1209,27.0,180.0,116.0,True,False,136.0,0.2549097606963093,20.0,0.8529411764705882
run_1210,27.0,181.0,117.0,True,False,137.0,0.2523606630893462,20.0,0.8540145985401459
run_1211,27.0,182.0,118.0,True,False,134.0,0.26008546137772603,16.0,0.8805970149253731
run_1212,27.0,183.0,119.0,True,False,141.0,0.2424166460445802,22.0,0.8439716312056738
run_1213,27.0,184.0,120.0,True,False,142.0,0.2399924795841344,22.0,0.8450704225352113
run_1214,28.0,65.0,2.0,True,False,2.0,0.9801,0.0,1.0
run_1215,28.0,66.0,3.0,True,False,3.0,0.970299,0.0,1.0
run_1216,28.0,67.0,4.0,True,False,4.0,0.96059601,0.0,1.0
run_1217,28.0,68.0,5.0,True,False,5.0,0.9509900498999999,0.0,1.0
run_1218,28.0,69.0,6.0,True,False,6.0,0.941480149401,0.0,1.0
run_1219,28.0,70.0,7.0,True,False,7.0,0.9320653479069899,0.0,1.0
run_1220,28.0,71.0,8.0,True,False,8.0,0.9227446944279201,0.0,1.0
run_1221,28.0,72.0,9.0,True,False,9.0,0.9135172474836408,0.0,1.0
run_1222,28.0,73.0,10.0,True,False,10.0,0.9043820750088044,0.0,1.0
run_1223,28.0,74.0,11.0,True,False,11.0,0.8953382542587164,0.0,1.0
run_1224,28.0,75.0,12.0,True,False,12.0,0.8863848717161292,0.0,1.0
run_1225,28.0,76.0,13.0,True,False,13.0,0.8775210229989678,0.0,1.0
run_1226,28.0,77.0,14.0,True,False,14.0,0.8687458127689782,0.0,1.0
run_1227,28.0,78.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_1228,28.0,79.0,16.0,True,False,16.0,0.8514577710948755,0.0,1.0
run_1229,28.0,80.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_1230,28.0,81.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1231,28.0,82.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_1232,28.0,83.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_1233,28.0,84.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_1234,28.0,85.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1235,28.0,86.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_1236,28.0,87.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1237,28.0,88.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1238,28.0,89.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_1239,28.0,90.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1240,28.0,91.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1241,28.0,92.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1242,28.0,93.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_1243,28.0,94.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1244,28.0,95.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1245,28.0,96.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1246,28.0,97.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1247,28.0,98.0,35.0,True,False,35.0,0.7034476949995692,0.0,1.0
run_1248,28.0,99.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1249,28.0,100.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_1250,28.0,101.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1251,28.0,102.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1252,28.0,103.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1253,28.0,104.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1254,28.0,105.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1255,28.0,106.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1256,28.0,107.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1257,28.0,108.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1258,28.0,109.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1259,28.0,110.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1260,28.0,111.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_1261,28.0,112.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_1262,28.0,113.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_1263,28.0,114.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_1264,28.0,115.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1265,28.0,116.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1266,28.0,117.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1267,28.0,118.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_1268,28.0,119.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_1269,28.0,120.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1270,28.0,121.0,58.0,True,False,58.0,0.5582661385478637,0.0,1.0
run_1271,28.0,122.0,59.0,True,False,59.0,0.5526834771623851,0.0,1.0
run_1272,28.0,123.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_1273,28.0,124.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_1274,28.0,125.0,62.0,True,False,64.0,0.525596487525562,2.0,0.96875
run_1275,28.0,126.0,63.0,True,False,65.0,0.5203405226503064,2.0,0.9692307692307692
run_1276,28.0,127.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_1277,28.0,128.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1278,28.0,129.0,66.0,True,False,68.0,0.5048858887870696,2.0,0.9705882352941176
run_1279,28.0,130.0,67.0,True,False,67.0,0.5099857462495653,0.0,1.0
run_1280,28.0,131.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1281,28.0,132.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1282,28.0,133.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1283,28.0,134.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_1284,28.0,135.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1285,28.0,136.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1286,28.0,137.0,74.0,True,False,74.0,0.47534004200570695,0.0,1.0
run_1287,28.0,138.0,75.0,True,False,83.0,0.43423132679181164,8.0,0.9036144578313253
run_1288,28.0,139.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_1289,28.0,140.0,77.0,True,False,79.0,0.45204365026647536,2.0,0.9746835443037974
run_1290,28.0,141.0,78.0,True,False,78.0,0.4566097477439145,0.0,1.0
run_1291,28.0,142.0,79.0,False,True,1000.0,4.317124741065786e-05,921.0,0.079
run_1292,28.0,143.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1293,28.0,144.0,81.0,True,False,87.0,0.41712087993322033,6.0,0.9310344827586207
run_1294,28.0,145.0,82.0,True,False,84.0,0.4298890135238935,2.0,0.9761904761904762
run_1295,28.0,146.0,83.0,True,False,89.0,0.40882017442254925,6.0,0.9325842696629213
run_1296,28.0,147.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_1297,28.0,148.0,85.0,True,False,91.0,0.40068465295154054,6.0,0.9340659340659341
run_1298,28.0,149.0,86.0,True,False,86.0,0.421334222154768,0.0,1.0
run_1299,28.0,150.0,87.0,True,False,93.0,0.39271102835780486,6.0,0.9354838709677419
run_1300,28.0,151.0,88.0,True,False,88.0,0.41294967113388814,0.0,1.0
run_1301,28.0,152.0,89.0,False,True,1000.0,4.317124741065786e-05,911.0,0.089
run_1302,28.0,153.0,90.0,True,False,92.0,0.3966778064220251,2.0,0.9782608695652174
run_1303,28.0,154.0,91.0,True,False,99.0,0.36972963764972644,8.0,0.9191919191919192
run_1304,28.0,155.0,92.0,True,False,94.0,0.3887839180742268,2.0,0.9787234042553191
run_1305,28.0,156.0,93.0,True,False,93.0,0.39271102835780486,0.0,1.0
run_1306,28.0,157.0,94.0,True,False,94.0,0.3887839180742268,0.0,1.0
run_1307,28.0,158.0,95.0,True,False,101.0,0.3623720178604969,6.0,0.9405940594059405
run_1308,28.0,159.0,96.0,True,False,106.0,0.3446121833475176,10.0,0.9056603773584906
run_1309,28.0,160.0,97.0,True,False,97.0,0.37723664692350417,0.0,1.0
run_1310,28.0,161.0,98.0,True,False,102.0,0.3587482976818919,4.0,0.9607843137254902
run_1311,28.0,162.0,99.0,True,False,105.0,0.348093114492442,6.0,0.9428571428571428
run_1312,28.0,163.0,100.0,True,False,100.0,0.3660323412732292,0.0,1.0
run_1313,28.0,164.0,101.0,True,False,109.0,0.334376856889913,8.0,0.926605504587156
run_1314,28.0,165.0,102.0,True,False,108.0,0.337754400898902,6.0,0.9444444444444444
run_1315,28.0,166.0,103.0,True,False,103.0,0.355160814705073,0.0,1.0
run_1316,28.0,167.0,104.0,True,False,112.0,0.3244455298634257,8.0,0.9285714285714286
run_1317,28.0,168.0,105.0,True,False,113.0,0.3212010745647914,8.0,0.9292035398230089
run_1318,28.0,169.0,106.0,True,False,124.0,0.2875836093668641,18.0,0.8548387096774194
run_1319,28.0,170.0,107.0,True,False,115.0,0.31480917318095203,8.0,0.9304347826086956
run_1320,28.0,171.0,108.0,True,False,116.0,0.3116610814491425,8.0,0.9310344827586207
run_1321,28.0,172.0,109.0,True,False,119.0,0.30240443566902153,10.0,0.9159663865546218
run_1322,28.0,173.0,110.0,True,False,122.0,0.2934227215252159,12.0,0.9016393442622951
run_1323,28.0,174.0,111.0,True,False,127.0,0.27904208858505886,16.0,0.8740157480314961
run_1324,28.0,175.0,112.0,True,False,124.0,0.2875836093668641,12.0,0.9032258064516129
run_1325,28.0,176.0,113.0,True,False,129.0,0.2734891510222162,16.0,0.875968992248062
run_1326,28.0,177.0,114.0,True,False,130.0,0.27075425951199406,16.0,0.8769230769230769
run_1327,28.0,178.0,115.0,True,False,133.0,0.2627125872502283,18.0,0.8646616541353384
run_1328,28.0,179.0,116.0,True,False,132.0,0.26536624974770534,16.0,0.8787878787878788
run_1329,28.0,180.0,117.0,True,False,131.0,0.2680467169168741,14.0,0.8931297709923665
run_1330,28.0,181.0,118.0,True,False,138.0,0.2498370564584527,20.0,0.855072463768116
run_1331,28.0,182.0,119.0,True,False,139.0,0.24733868589386818,20.0,0.8561151079136691
run_1332,28.0,183.0,120.0,True,False,142.0,0.2399924795841344,22.0,0.8450704225352113
run_1333,28.0,184.0,121.0,True,False,145.0,0.232864462948006,24.0,0.8344827586206897
run_1334,29.0,67.0,5.0,True,False,5.0,0.9509900498999999,0.0,1.0
run_1335,29.0,68.0,6.0,True,False,6.0,0.941480149401,0.0,1.0
run_1336,29.0,69.0,7.0,True,False,7.0,0.9320653479069899,0.0,1.0
run_1337,29.0,70.0,8.0,True,False,8.0,0.9227446944279201,0.0,1.0
run_1338,29.0,71.0,9.0,True,False,9.0,0.9135172474836408,0.0,1.0
run_1339,29.0,72.0,10.0,True,False,10.0,0.9043820750088044,0.0,1.0
run_1340,29.0,73.0,11.0,True,False,11.0,0.8953382542587164,0.0,1.0
run_1341,29.0,74.0,12.0,True,False,12.0,0.8863848717161292,0.0,1.0
run_1342,29.0,75.0,13.0,True,False,13.0,0.8775210229989678,0.0,1.0
run_1343,29.0,76.0,14.0,True,False,14.0,0.8687458127689782,0.0,1.0
run_1344,29.0,77.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_1345,29.0,78.0,16.0,True,False,16.0,0.8514577710948755,0.0,1.0
run_1346,29.0,79.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_1347,29.0,80.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1348,29.0,81.0,19.0,True,False,19.0,0.8261686238355866,0.0,1.0
run_1349,29.0,82.0,20.0,True,False,20.0,0.8179069375972308,0.0,1.0
run_1350,29.0,83.0,21.0,True,False,21.0,0.8097278682212584,0.0,1.0
run_1351,29.0,84.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1352,29.0,85.0,23.0,True,False,23.0,0.7936142836436554,0.0,1.0
run_1353,29.0,86.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1354,29.0,87.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1355,29.0,88.0,26.0,True,False,26.0,0.7700431458051551,0.0,1.0
run_1356,29.0,89.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1357,29.0,90.0,28.0,True,False,28.0,0.7547192872036326,0.0,1.0
run_1358,29.0,91.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1359,29.0,92.0,30.0,True,False,30.0,0.7397003733882802,0.0,1.0
run_1360,29.0,93.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1361,29.0,94.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
run_1362,29.0,95.0,33.0,True,False,33.0,0.7177305325982749,0.0,1.0
run_1363,29.0,96.0,34.0,True,False,34.0,0.7105532272722921,0.0,1.0
run_1364,29.0,97.0,35.0,True,False,35.0,0.7034476949995692,0.0,1.0
run_1365,29.0,98.0,36.0,True,False,36.0,0.6964132180495735,0.0,1.0
run_1366,29.0,99.0,37.0,True,False,37.0,0.6894490858690777,0.0,1.0
run_1367,29.0,100.0,38.0,True,False,38.0,0.682554595010387,0.0,1.0
run_1368,29.0,101.0,39.0,True,False,39.0,0.6757290490602831,0.0,1.0
run_1369,29.0,102.0,40.0,True,False,40.0,0.6689717585696803,0.0,1.0
run_1370,29.0,103.0,41.0,True,False,41.0,0.6622820409839835,0.0,1.0
run_1371,29.0,104.0,42.0,True,False,42.0,0.6556592205741436,0.0,1.0
run_1372,29.0,105.0,43.0,True,False,43.0,0.6491026283684022,0.0,1.0
run_1373,29.0,106.0,44.0,True,False,44.0,0.6426116020847181,0.0,1.0
run_1374,29.0,107.0,45.0,True,False,45.0,0.6361854860638709,0.0,1.0
run_1375,29.0,108.0,46.0,True,False,46.0,0.6298236312032323,0.0,1.0
run_1376,29.0,109.0,47.0,True,False,47.0,0.6235253948912,0.0,1.0
run_1377,29.0,110.0,48.0,True,False,48.0,0.617290140942288,0.0,1.0
run_1378,29.0,111.0,49.0,True,False,49.0,0.611117239532865,0.0,1.0
run_1379,29.0,112.0,50.0,True,False,50.0,0.6050060671375364,0.0,1.0
run_1380,29.0,113.0,51.0,True,False,51.0,0.598956006466161,0.0,1.0
run_1381,29.0,114.0,52.0,True,False,52.0,0.5929664464014994,0.0,1.0
run_1382,29.0,115.0,53.0,True,False,53.0,0.5870367819374844,0.0,1.0
run_1383,29.0,116.0,54.0,True,False,54.0,0.5811664141181095,0.0,1.0
run_1384,29.0,117.0,55.0,True,False,55.0,0.5753547499769285,0.0,1.0
run_1385,29.0,118.0,56.0,True,False,56.0,0.5696012024771592,0.0,1.0
run_1386,29.0,119.0,57.0,True,False,57.0,0.5639051904523875,0.0,1.0
run_1387,29.0,120.0,58.0,True,False,58.0,0.5582661385478637,0.0,1.0
run_1388,29.0,121.0,59.0,True,False,61.0,0.5416850759668536,2.0,0.9672131147540983
run_1389,29.0,122.0,60.0,True,False,60.0,0.5471566423907612,0.0,1.0
run_1390,29.0,123.0,61.0,True,False,61.0,0.5416850759668536,0.0,1.0
run_1391,29.0,124.0,62.0,True,False,62.0,0.536268225207185,0.0,1.0
run_1392,29.0,125.0,63.0,True,False,63.0,0.5309055429551132,0.0,1.0
run_1393,29.0,126.0,64.0,True,False,64.0,0.525596487525562,0.0,1.0
run_1394,29.0,127.0,65.0,True,False,65.0,0.5203405226503064,0.0,1.0
run_1395,29.0,128.0,66.0,True,False,66.0,0.5151371174238033,0.0,1.0
run_1396,29.0,129.0,67.0,True,False,71.0,0.4898902730042049,4.0,0.9436619718309859
run_1397,29.0,130.0,68.0,True,False,68.0,0.5048858887870696,0.0,1.0
run_1398,29.0,131.0,69.0,True,False,69.0,0.4998370298991989,0.0,1.0
run_1399,29.0,132.0,70.0,True,False,70.0,0.49483865960020695,0.0,1.0
run_1400,29.0,133.0,71.0,True,False,71.0,0.4898902730042049,0.0,1.0
run_1401,29.0,134.0,72.0,True,False,72.0,0.48499137027416284,0.0,1.0
run_1402,29.0,135.0,73.0,True,False,73.0,0.4801414565714212,0.0,1.0
run_1403,29.0,136.0,74.0,True,False,76.0,0.46588077516979337,2.0,0.9736842105263158
run_1404,29.0,137.0,75.0,True,False,75.0,0.4705866415856499,0.0,1.0
run_1405,29.0,138.0,76.0,True,False,76.0,0.46588077516979337,0.0,1.0
run_1406,29.0,139.0,77.0,True,False,77.0,0.46122196741809546,0.0,1.0
run_1407,29.0,140.0,78.0,True,False,78.0,0.4566097477439145,0.0,1.0
run_1408,29.0,141.0,79.0,True,False,79.0,0.45204365026647536,0.0,1.0
run_1409,29.0,142.0,80.0,True,False,80.0,0.4475232137638106,0.0,1.0
run_1410,29.0,143.0,81.0,True,False,87.0,0.41712087993322033,6.0,0.9310344827586207
run_1411,29.0,144.0,82.0,True,False,82.0,0.43861750180991077,0.0,1.0
run_1412,29.0,145.0,83.0,True,False,83.0,0.43423132679181164,0.0,1.0
run_1413,29.0,146.0,84.0,True,False,84.0,0.4298890135238935,0.0,1.0
run_1414,29.0,147.0,85.0,True,False,85.0,0.4255901233886546,0.0,1.0
run_1415,29.0,148.0,86.0,True,False,86.0,0.421334222154768,0.0,1.0
run_1416,29.0,149.0,87.0,True,False,91.0,0.40068465295154054,4.0,0.9560439560439561
run_1417,29.0,150.0,88.0,True,False,88.0,0.41294967113388814,0.0,1.0
run_1418,29.0,151.0,89.0,True,False,93.0,0.39271102835780486,4.0,0.956989247311828
run_1419,29.0,152.0,90.0,True,False,96.0,0.38104711810454966,6.0,0.9375
run_1420,29.0,153.0,91.0,True,False,91.0,0.40068465295154054,0.0,1.0
run_1421,29.0,154.0,92.0,True,False,92.0,0.3966778064220251,0.0,1.0
run_1422,29.0,155.0,93.0,True,False,167.0,0.18667127671570335,74.0,0.5568862275449101
run_1423,29.0,156.0,94.0,True,False,96.0,0.38104711810454966,2.0,0.9791666666666666
run_1424,29.0,157.0,95.0,True,False,99.0,0.36972963764972644,4.0,0.9595959595959596
run_1425,29.0,158.0,96.0,True,False,96.0,0.38104711810454966,0.0,1.0
run_1426,29.0,159.0,97.0,False,True,1000.0,4.317124741065786e-05,903.0,0.097
run_1427,29.0,160.0,98.0,True,False,102.0,0.3587482976818919,4.0,0.9607843137254902
run_1428,29.0,161.0,99.0,True,False,101.0,0.3623720178604969,2.0,0.9801980198019802
run_1429,29.0,162.0,100.0,True,False,104.0,0.35160920655802225,4.0,0.9615384615384616
run_1430,29.0,163.0,101.0,True,False,107.0,0.34116606151404244,6.0,0.9439252336448598
run_1431,29.0,164.0,102.0,True,False,106.0,0.3446121833475176,4.0,0.9622641509433962
run_1432,29.0,165.0,103.0,True,False,157.0,0.2064075371174136,54.0,0.6560509554140127
run_1433,29.0,166.0,104.0,True,False,110.0,0.33103308832101386,6.0,0.9454545454545454
run_1434,29.0,167.0,105.0,True,False,113.0,0.3212010745647914,8.0,0.9292035398230089
run_1435,29.0,168.0,106.0,True,False,112.0,0.3244455298634257,6.0,0.9464285714285714
run_1436,29.0,169.0,107.0,True,False,111.0,0.3277227574378037,4.0,0.963963963963964
run_1437,29.0,170.0,108.0,True,False,116.0,0.3116610814491425,8.0,0.9310344827586207
run_1438,29.0,171.0,109.0,True,False,119.0,0.30240443566902153,10.0,0.9159663865546218
run_1439,29.0,172.0,110.0,True,False,118.0,0.3054590259283046,8.0,0.9322033898305084
run_1440,29.0,173.0,111.0,True,False,115.0,0.31480917318095203,4.0,0.9652173913043478
run_1441,29.0,174.0,112.0,True,False,118.0,0.3054590259283046,6.0,0.9491525423728814
run_1442,29.0,175.0,113.0,True,False,119.0,0.30240443566902153,6.0,0.9495798319327731
run_1443,29.0,176.0,114.0,True,False,130.0,0.27075425951199406,16.0,0.8769230769230769
run_1444,29.0,177.0,115.0,True,False,131.0,0.2680467169168741,16.0,0.8778625954198473
run_1445,29.0,178.0,116.0,True,False,126.0,0.2818606955404635,10.0,0.9206349206349206
run_1446,29.0,179.0,117.0,True,False,133.0,0.2627125872502283,16.0,0.8796992481203008
run_1447,29.0,180.0,118.0,True,False,136.0,0.2549097606963093,18.0,0.8676470588235294
run_1448,29.0,181.0,119.0,True,False,133.0,0.2627125872502283,14.0,0.8947368421052632
run_1449,29.0,182.0,120.0,True,False,132.0,0.26536624974770534,12.0,0.9090909090909091
run_1450,29.0,183.0,121.0,True,False,143.0,0.23759255478829303,22.0,0.8461538461538461
run_1451,29.0,184.0,122.0,True,False,136.0,0.2549097606963093,14.0,0.8970588235294118
run_1452,30.0,67.0,6.0,False,True,1000.0,4.317124741065786e-05,994.0,0.006
run_1453,30.0,68.0,7.0,True,False,9.0,0.9135172474836408,2.0,0.7777777777777778
run_1454,30.0,69.0,8.0,True,False,8.0,0.9227446944279201,0.0,1.0
run_1455,30.0,70.0,9.0,True,False,9.0,0.9135172474836408,0.0,1.0
run_1456,30.0,71.0,10.0,True,False,10.0,0.9043820750088044,0.0,1.0
run_1457,30.0,72.0,11.0,True,False,11.0,0.8953382542587164,0.0,1.0
run_1458,30.0,73.0,12.0,True,False,12.0,0.8863848717161292,0.0,1.0
run_1459,30.0,74.0,13.0,True,False,13.0,0.8775210229989678,0.0,1.0
run_1460,30.0,75.0,14.0,True,False,14.0,0.8687458127689782,0.0,1.0
run_1461,30.0,76.0,15.0,True,False,15.0,0.8600583546412884,0.0,1.0
run_1462,30.0,77.0,16.0,True,False,20.0,0.8179069375972308,4.0,0.8
run_1463,30.0,78.0,17.0,True,False,17.0,0.8429431933839268,0.0,1.0
run_1464,30.0,79.0,18.0,True,False,18.0,0.8345137614500875,0.0,1.0
run_1465,30.0,80.0,19.0,True,False,23.0,0.7936142836436554,4.0,0.8260869565217391
run_1466,30.0,81.0,20.0,True,False,22.0,0.8016305895390459,2.0,0.9090909090909091
run_1467,30.0,82.0,21.0,True,False,25.0,0.7778213593991467,4.0,0.84
run_1468,30.0,83.0,22.0,True,False,22.0,0.8016305895390459,0.0,1.0
run_1469,30.0,84.0,23.0,True,False,25.0,0.7778213593991467,2.0,0.92
run_1470,30.0,85.0,24.0,True,False,24.0,0.7856781408072188,0.0,1.0
run_1471,30.0,86.0,25.0,True,False,25.0,0.7778213593991467,0.0,1.0
run_1472,30.0,87.0,26.0,True,False,28.0,0.7547192872036326,2.0,0.9285714285714286
run_1473,30.0,88.0,27.0,True,False,27.0,0.7623427143471035,0.0,1.0
run_1474,30.0,89.0,28.0,False,True,1000.0,4.317124741065786e-05,972.0,0.028
run_1475,30.0,90.0,29.0,True,False,29.0,0.7471720943315961,0.0,1.0
run_1476,30.0,91.0,30.0,True,False,32.0,0.7249803359578534,2.0,0.9375
run_1477,30.0,92.0,31.0,True,False,31.0,0.7323033696543975,0.0,1.0
run_1478,30.0,93.0,32.0,True,False,32.0,0.7249803359578534,0.0,1.0
